IDHASH,MIN_CALIF_ADMIS,MAX_CALIF_ADMIS,PROM_CALIF_ADMIS,CANT_ADMIS
BCC3FB300773D272E0C12702557A72F86742289515EAA82CAD6448D68F23781127592EB2D2C64F9A15FC39FA1101986D212E0AF8CA4FF647EB608915B85093FC,4.559,8.014,6.2865,2
BCC830BCD2032BE4B547C9730A8A32E46823C6FF6AED292B565C86830EFB207C79D2F096008FC67217CB2503298C4068F1090AC4E6CE32EC8720241BB35F54A4,7.722,15.14,11.107333333333335,3
BCC9CAD052DD2D84C7DCEA9174F8B9482BA27919254F63C8C67620741752B30221632855013D9554D4E41FDA778DF0BE01D861FCA1536B8707068D4E82FA8D6F,8.44,11.36,9.703666666666665,3
BCCD83D45FC030367890E797E74CAD0DBFA6CE26A46F4D7806AB17A679A04303592FDA2A27B987BCE24E131FF8D538B0815C4D9B410414F4C318349A91193EA7,6.2,6.2,6.2,1
BCCDEE8195B5687D608E22E758B6EF27C463A621B15E5B2FEEFA371545DEB0030230C9482BDE2294DE9CB59312AFD54588DCDED05F4A1E43BCC0326C4232E63A,11.473,11.473,11.473,1
BCD2B183B6534CF2D9D381F6F64849D2EC7CB1E7FA7B1A75CFC47CC888B25BF1A136BE84682DF1904930757F91DB6A329755D6089D6F85D9A65BA088278702BB,5.833,5.833,5.833,1
BCD4972E9DD53BFED99F6A499B2B22947DEE3F40CE1633DA843146BE6A0FECCBD9C75245F13A9554EAD9361CA583AC3EFAD1CE0B45998522CB38D6813BD63799,6.949,6.949,6.949,1
BCD4CAE39E0E4029EA5EBBF4FDAD66379F2717E34A1AD6CCE563F9F865C2162F8CB000876543227015C888AA8E3BAD12B7FB2D2FB28D78E91E6A30CF783BC519,3.11,3.11,3.11,1
BCD79E8677D591A943AA0CDA0DAB0B26D26617C9441F76088F928DBCC4A8BF7BA9431233D618FCEA238E2C0242C2C9962B1E9F2AF8370FA5EE6A11317187C45F,4.627,4.627,4.627,1
BCD9054884D6D46307A579015E10FB5083B65286871A31C38536463DCA92A4DDCA21A1D1C1DAF7F113754D2842DA461DCB7FB3652EDD2AC6E0F2AF970C5781BE,0.715,0.715,0.715,1
BCD934E7CF421F2FE4648F9F16CBE6A898661297EB9CE4A22B70F1493D311C4F943FCC51D7147242BB7ABAD87AAA7F52E5BBE466376F1C3705E1E811678CC419,8.476,14.497,10.9854,5
BCDF59286DD26C20831AA788806BF82704C1F2310F1674F0A9018CFFC41AE0D7530DA780AA0DF5B3EAA8F9D5064C1954700456EBE4B75ABA3E71F50BF9987C1F,8.743,11.14,9.941500000000001,2
BCE77E193F6EACA988703A9C063EB22CCDC2872099BC5E79870390647A12CC1E857BB5B3D5BD3995101A08F813A226CA319819C3A51D9566E737204BB996AAA5,5.97,13.695,9.8325,2
BCEB14D3944FD245BDB0C40FB8C781BEDF355769795E3840B42E75577407BB467D9104B48C36C9D2D6C12757DB87FD948FCD7B2F851F1890A60C39759193A6FE,4.556,4.556,4.556,1
BCEB5D6B274C67E44F1B198B27E7946DA274E5A74E9CEFFA68410F38B53E54C90BB55202FF38FC95EF2128E1BCD1449384E432597FE7471FB601314DD509D318,4.336,4.336,4.336,1
BCEB83BBB4415EEE4D64B605FF279F42698D1D8D7BEFF09975ED4223B0321A16A2D1692EE56373997B8F776B289BF75FF6447060702C6AE5A2648E474AE6E1F2,14.42,14.42,14.42,1
BCEF7E4FCE605C3D5497C25211027F2018ABB9D0A954C2FF06ADC7C3889F82F55AE2F504314C8C40DCF112B0146E49BCF2F3F9BE124971C777775F9131EF429A,12.097,12.097,12.097,1
BCF05F55F74A3557EDB9BCE23F40204EDA8BCAFAB32694C88D412163384AFA7F757F1490102B195C1EE44F932DEACDF18E13ECA166C80C59D914194E5DC103F8,2.366,2.366,2.366,1
BCF3A7F68FA2C0988433AD6AD59100D0EBEC47DF26EE97099BC6191D5C8D1526F3D60F4EE7A064D0320B909C4731D45CCCE5A1CEC496B0B9DE2EED2967342F4D,5.56,5.56,5.56,1
BCF526072438B9E8DCF146E70CAFE80542DBB7D707FA14A027693FE45C851A6FCED15546A1C7E1DC762002DCDBB8C10115A0D39A34A00D8FEDF4FB996D8E96B1,5.864,5.864,5.864,1
BCF7532160196C1EF663DFB082D0BE8DFDDEA262CB815463B32FE0AB336073AF979314D15687E0A5A2223D157BC3C6DEB51E4A00921A95D107ADF7622EA40CE5,9.85,11.043,10.4465,2
BCFF999B75D8C357A8095DDC200D84B2F913EFBBA9754D765E2ABCD96C4B7C96798A440DD0493385CC32544364178E980E46E427D664D79695D1153E588AF1D7,3.836,3.836,3.836,1
BD0533DE53B9B23BAB1088B1695384C2F11FC55665FE80F5D20BF2EF69F63FA5376F232DBDA1E0656C10E95CB15973DE5BE148A11D7C3B449D969C372869BFF8,6.714,6.714,6.714,1
BD06B7D2AC0A51A721C212428660E1D636715FEE7F3CA5D76D4EB1FCE5CEC1BF9BE226415D0F404404F7EAC950F7DDF7705729FBA0F7065F9127576C01B7EE6D,5.76,9.514,7.637,2
BD1415A0CC14D49DA1799F59B4107F3EEA1AA6F2543B89C1FAC251DBEB46C1F92949CE8FD1C0FD638D7CC1C2058FD144C9B865F8EB7BDB615B03C6DAE493F6E3,6.993,8.686,7.8395,2
BD1F9704F350B57A9BD4860D3546CF5381BA249286C5A037910601D052B599451000FD7CCD4D0389683EBB5FC4F859179106D6B1143D771674308939EEC35400,6.647,12.326,9.59075,4
BD219650D91E46937B86FEA313564E66094828DB9F8386D8D41FEA7A37702ECCF3B24CB9E2350EF898256B1A8504065D6F92D179767001166D432D6730CC15AC,4.123,4.123,4.123,1
BD28D22D52DF04862863F83EB01159633399A4A8DCF0F90CA481F246189A601F04DB64859D9670E4550958FBF0F7DDBDD85E5E5FBD8B44AA066B65CA9F6C7C64,8.643,8.643,8.643,1
BD2AEBD2E736E8C1C28EB302C575121D13719D2C98595553E5619611EBD2CFDC8C62AAD62D598B0C302701155C9049963177A5955209F7859B695B9DB89452C8,6.677,9.795,7.90375,4
BD34194B49DC86AF82C6BE8C38E1EE31077E42EDD8844878DF9AE985FFD8CFDCCAD89561663B5223E526C74DB171F250A2CE929C12515A705B4F9F845E041E78,4.224,5.674,4.874333333333333,3
BD3F02554CD9D9675B537F5E51DE68525A7137ED57E615699A50FD030524CCFBD8342A436EA1DB97BAA3418755CF1C5650542B16AEEF33F73E3AD733E3BFD50C,11.27,11.27,11.27,1
BD402EDDFCF49D246FF91C4779558A5D0FADA647C20EA9C8D6B62AB0452582E9893F0871AD8583D402A8210B8C93FD696B418555EDB1BBA76665182EB0A2E3B3,4.779,13.699,8.746599999999999,5
BD40D218D178B883CF66E97C6E3A35C29CFB89747A1D2389FD392932F7CD4A5A329C6330B165386E2FEA8AFD2965BA6A15249E205F37BD70441EFD10BE03C51E,5.106,5.106,5.106,1
BD426CEA59E7B4C541318375160F8739BC507CC34F608A09B6ACF8C8B5C84A22BF5C19BC9273EAC8A18D0A9F865823F3B328E81273ED242BE31562BB7C5B7165,5.389,6.49,5.939500000000001,2
BD441FB6A3FFCC4ECDED935EBA1F1692B2151D0DC14656DB0C8FB1EF14FC2D7FF5FB307FACC5475C26B5427DD4F916DA415F56D849862E94C465259822DB8CAD,6.84,12.652,9.745999999999999,2
BD475564337F23750A43B08EC52A66867F67D33B2EC5108995C9EAD7327EB2D032568928C89A7308CC8404F98A1168FA5F718D5FBC2F9167200A7DB0B2B191A0,4.03,4.03,4.03,1
BD4A167CC89E72B58DA117F8F7502C58154D1C692073E44683F42CBCC312953A6978E305A3A7ECDFA131A1081E2DECDC318FC6C9A7CC75F4620EC512FFBE3CC6,10.305,14.104,12.151666666666666,3
BD4A6C8FE72A2B7250D0461BE32F2C43EABD75BEAB2C02422EAD1B25734486EA414CE4138D48B8E31658066623335F2353B7F93C9ABE11753858F383B1366906,11.67,12.056,11.863,2
BD4D615EE6AE82DA1190D259CCFBFF05A0AA927BE48A67957E794308B932521021D25BB3437141DC2B9F6B79D784BF9E5F60A34F5DE68D4C0341FFE5FA65F7E2,12.091,12.091,12.091,1
BD4DEE612843B729B0CB977C311AD1E5BE412ED4CB76A0CE48EB209CAB15E2AD362228FD445C1AF6871FDCBF68E679283AF31B07E6BCFD79F851DA4811B56E0B,3.03,12.742,8.35357142857143,7
BD4F545C4FEABE08EC175883C8C5A096FE99F1740CB9E65CDD20A7AC3E73D318EA456246E77CA1A52BC511D07EEA4191457EAAAC834FB6E794C0CF7459FD5AF7,1.89,1.89,1.89,1
BD50B2CBC27480246702E9B8E40932F653E3589DE64D9D4D00DC121782A336BE14345349E7B037AB00B59B056B2DA88297B762D7AA78FC3A9EAFEC65DD600CF9,5.393,5.393,5.393,1
BD51834A3C0FC6D9F0381AA17E84F5424A8D5A5DEE33A2BBE97DFF9A84A256DA4CF03579CEFFB3D26521044E9C63DC1785DD43173447A23856B2471E5AFCFAA7,5.101,5.101,5.101,1
BD52CBA865735EC176C9CDB1ED94BA891CE969F4076B377074E6F29B902FF211BD7CCE48A036677F4C654849F85FCD2407235ACED0AE64CD3668F87F88DC7AF1,7.263,12.79,9.718,3
BD53D9DAF2FAF8EA02BC615ADCA504B5DC5518112056E82FC87653DC205D5502C525117414FED151F2C17420126C492B1AF90E473497C0F40E008A4D4ECA9E39,8.18,10.4,9.7035,4
BD53F75A93825171D0820FDFB519D35620A765700002D5BA12F5A4F80BEF15197DB1C3F82658B05F6747BD9696A658F6FFE297EF605DB421E7D5BCC035CB3A3E,4.56,4.56,4.56,1
BD5A56055535977C501D5C8EDE1B8CFEE6841310B82EE41C7D8F236B730BA5E786323C8B7C853D64CE38C2F6B52FABABC3EC743F09086359C87084A48D2D841C,5.716,5.716,5.716,1
BD5A73164EEF195F82E5B844B5D3B7B57020D8F0045AE90AC5AE508D83014315354B2FF8FC5B64DDB209689FBB2CDC074C7E085BD0017C889540BCE7D67955E9,5.845,8.418,7.131499999999999,2
BD5B960253BC439A312C6F4CC01C40111012B3D1C8F0DA6394320D4BB357E21B2F15976C6A67CEAA8619996B85379D39F5D8D929DEF1C76A16B4BE3E8F6DBC12,7.61,14.181,10.8955,2
BD603A72034A5AD2511ADDE1B6B5178A9B7EA3D876EFB4000D36FEEBFAF2DFDFABDC3DF5D3079E495EEF7A71D7463FB8ECCFD81B59165611364431BCC9676472,2.39,4.006,3.1270000000000002,4
BD60B661636BE8359FE1D35818AB0D83A2D514CDE9E3C0DDAB253E6F3681C2E624CFEFCFA9C0870FC0520B71991A0BDBA63CD47DD92E2144A9B77F7A9220F2A0,6.013,7.416,6.7145,2
BD6EB06489CA23BF861673539A6679651C335004496F55B6BF5289BCF0EB254ABAA0FCB811D00AE5D49E8B63A51A3CC3E74E376D7E4CF96CD7B494F67C463A2E,3.05,12.06,8.655666666666667,3
BD718E5685F4C41877B1A5EE05933BE49A9B7EDCA4C90BF755610C4FF4CD9DE58A4A97D7E21510927A5BDBA2347F151425A3C1411BFDB3B0A0B3DB057DEDB56F,3.39,10.011,6.981,5
BD7702D4CB8DF902A80B91B5723F9DDAFC84BB8534E77364A6A0A1D0E1F1EDB4B56566F271A78FF603C1B544FA4DFA270D8DCD3247308074BDBA14C7531452B7,4.456,4.456,4.456,1
BD786C72F5CA0952245CA47095A88C14F7D069AFBEC195738A35DFF3B145DDC403EB0B3B3E78961A75898CA76DE0477F0242CB0BC0C50EC161F07262FE3E9484,1.376,1.376,1.376,1
BD7D13ED0320F2FE05016B6B6166C14FAC3437F24E5C64E695538F916C00D013051CAB4FE6C38ED3A1C2EF70EE4D73570AA08D03F475AF05DC9B99BC00E40852,4.94,4.94,4.94,1
BD8070DEB407F6AF31FB17F0409C54CBA74105AD24FC5C3E4E57DFD517B493E048C5AE8648BA8A4C94B98E74223D6BBDBF5CF4FE7FA7A9F9A802B3735A287C91,4.105,7.213,5.447,4
BD80AE60A9AE92A78D1FE4D3F38BBD495016E6AA0F86FE4EC2C641C90C5C0AF6B754F7BBEA8CBAB61C483391DFE4E73B08FFC355443884368202A26810FA3132,6.165,6.165,6.165,1
BD839D09CC49AECFDB16EAD434643411A41F90E84CF98E378ECA87EA8D18FC2A43B535FD6AD76043FA3003B2D929023ADAADEE54D171CD0B95D41B86D13B504D,7.046,7.046,7.046,1
BD841A0C70E0D1B7E8020BC2FFD68CF249C5C3C889987DD6E8064D3E3D871B89C2188EED7CE1112A10A6C8497FE2B53756F9927297AA161585C5F03D4FF641D4,7.116,7.116,7.116,1
BD85322F822647D7B6F9E304FEA5EF2E8F67816D4880D9B85D50196CA70F89DF7DDCCB657F8F3529E28DDA1FB259EE3191C1DFAF6A0790229C875511C7017C2C,2.62,6.317,4.30125,4
BD88EE67259A33BC6CE51C9E6A13324E73434179CE5C27EFFD746B7DD808D2B05840791D0FABD3E5E2003680E5B214AD1F43649EC4B4E2BCC48EF0B36BE03462,11.589,11.589,11.589,1
BD907967E3353CF7EEDB8124210F977100E6F95D7038478CC512790F3DBEB3767BD734E4D78BA1D5C688DC6106D1FF67A6A40DE4DDBCC39EE0AFF4F1335EF3C1,5.05,5.05,5.05,1
BD910AF3DA3447F78A868B81E7824C9608E8B63B98A30AFBBFF34623DED2DF9ED5F919F57FF9EA1BEE59B6CAB7DDA07B7327D10D1CE5A52824674A5D66B2361D,2.85,2.85,2.85,1
BD93375A24A13AE9AE6D901DB907DA69D8657397D54F15E3D71DD59E95C132E3CAD016050A6402C27B782EB768957A27CF6AEC812A93B10C02AC74D2560F6B8E,14.436,15.424,14.93,2
BD9882BB2D68335AFD6085BCE57738D2D5E59B1650C31E2E7EEB1B99F53E2598AE2AA1752E0BC0E6350E0B5D14D0EF27F69CF0EA5892D751BB54F4E188799B3C,6.957,6.957,6.957,1
BD9E9BDD79195B3A5C785EDAFE4E209C1CB348DB7144D5D28E9C85C8930FC209E1BA03DCB90B05E280CCB8833FF3033FAB9536AC7713ECF0FA402FFFB9577B24,9.926,9.926,9.926,1
BD9FD1C5D5308D7B112F50B27D21AF76097ED7F6257060536D31FE880587A978257FBF05B60A7A3CD653089ECE04E361B431CBC745280DCF0CE8B05E32BAFFB5,11.35,11.35,11.35,1
BDA105E51F3C9F5846D0E49A63A879CED31B46E2D442BF0C1A4B2DD49F44BE49606B291A3F58DAAE1A61B99BB1CE5C881813470853089EC18946B2E1D86D6634,4.698,5.52,5.089333333333333,3
BDA2D5BCB417A03569AE5874DC95A8E475BCC6614E76C23A87D11421924DDD46990AC4970E836B5781CE90030CEA0397571AE074E687C70D04ACD4EA4F90C846,8.456,8.456,8.456,1
BDA4F58D21607BF179AFA5F88E8ECA4DC7FCF4182E1EACFEF5A2F75D9895001B7408E961249D8FD6D15B53F52487608A7453C7C5DFBCFFA314C39023F208302E,3.8,3.8,3.8,1
BDA6DB086B6FB82543C6011CBC8EE69E0FE792243E2EF77744EC0E5D626C398865D26AB462C0B7D0440BCEBEAECF97CA4E9E37EBE9DCBEFD9D820667E889799C,4.84,4.84,4.84,1
BDA7D7F398156EAB053B0D592724C56B6E26FF0A92FCB7FDDD5BC47BE730B8EBDE2E1E404E1B74C26478AE165D721AF5CF001E7238703B88EE41E0DD4A43CCBF,0.0,0.0,0.0,1
BDA89DB47CD2AB3C790E61ABAA69156464E80871C21CE2FA7CA7917587C7562969D2AC67A868D50AA6638E2E84AF40130C8B49C4E667A0ACE3966138D345FAE0,5.913,5.913,5.913,1
BDAA5851F86E86E77071A232A1168DCE0391ACB38C94DC1501102173361F1EB88E308F87FA29A8CD66060083C3B817F7F91FFA227CA8348B5B2EE83AE98BED55,4.027,4.027,4.027,1
BDAA832420F4FB0C5CE02B7C1B86C8DEAB62C8EFF5B566A8AE7DF226D3AC31510ECD5F2664B88BF1FD65CCA9045BAC8891E68018770E42839D3B103E0DB06904,6.026,6.026,6.026,1
BDAC53241DDE5399AE1931BD4A8BE6BAE7336F4CF0F9B7A5D64D3EC559BB3C603E75E999957AC577E6689F18CA76C79CA74B86C4B3B91016A4E0E6EDA9BC6844,7.791,7.791,7.791,1
BDAD8C7877F2F7524473E9CAFC5DF7ED41737CB90377DD98522C8DCDCAB45C1434482FE1DF601593D1B48CE27BAA9799AD5D14B6AD048547D788C12BBC75580A,4.412,6.697,5.5545,2
BDB146B24BAA47C6F04B4DF6948407B1571B060D1FB1FA217067997CD7DD2E929B001CF2B0C9B3C67D629C25CAC3C55DDD445DC7DE7D14108AD65EC76B0324F0,7.028,7.028,7.028,1
BDB293862CA6228F2CDBE14552527B7F7A1AA2EA59E41E985D8FD8F21494DDDDCD52D21EF397473146A67775CF941DE76D39DDE6D3D98A4D4DA3F9760D5D7457,4.839,4.839,4.839,1
BDB2EE38545D1B09071A5BD926FF845BFB0A69DA64B7A5A3CF19E3D71BB0A1E13F6A3FA43104A8E3AF102BA276C7C24056712F62527985223A98D05B0090D176,8.98,14.27,11.625,2
BDB6158E6E9009E881F517230E290B89335C2CEC2580D7064B018C471E530DAA6B5A8FF236B658794E9E9E4A172D2436F75CEB27CA3437F75885DB9383A7CD46,6.308,6.308,6.308,1
BDB77D5CBBB3CD645D18B2B4F292676436850D5FB5CA67B425ED123F116617D70BBD4EDC359C421341DA86FEFB9B5A1E7952CABB3DBB9D2253839F3571FD05F7,9.743,11.544,10.6435,2
BDB9D5BB5F9BFBA9971705012240B171436FBBE6ACC007569555912204F58EB549ED411E29368FF608A6A44F401FB2E430F9DC3A0351DC953109E773F497ECD5,4.664,4.664,4.664,1
BDBACA16FCBF760F49843F7885983A25F928DA0AB5F24A195BECEEEA1F79E9E85EE8816521C844A1A3ABF315EB0B2375BF6E31E0164C9A01081483F5900452AA,5.391,5.391,5.391,1
BDBAF5052A91A88CBF9308F6C6FE02BFABF995EE5A38426FAFC7ACE3899909420704FB8C44E9D37C2801B4B9F8D545F4029C74D121B20D74E8B24D38B459B2D9,3.683,3.683,3.683,1
BDBC52E115F0BC6F37E3AF84DEF7A92A57F6B8606FC0BEC396EFF2A40435D3EDB29E022535AE36526D1F6CFFE25ADFFF5F641A93A14C7EF4A4CEB03D41461BB9,3.65,3.65,3.65,1
BDC67206F6C581ADCA0BFFFDE3ED0F064D3E43B381B30A56FD0BEF3DECA36C09A7B28B749E6FD9F934E50DC689C166FD416995E442BCAC96ABCD03521EE6D7B5,14.187,14.187,14.187,1
BDC727BDF377EBC38F351BC829223C18DFBBA6499B095A7AA5F5329D8A16D3F0D434B882704C3DB36A556A57279E0F823491D6525C3236EB6B789B483D062AC7,3.806,3.806,3.806,1
BDC9E02C98C8C56D1BA77E3BC27F47584883647BB823D018139A105319CEB2E4B89473E5B434B339B0A0F29604339C8542B6752B61EC7A12ED256418E35476EF,6.883,6.883,6.883,1
BDCAA5B2469FC34B87A971D5DFC70B72F231741CE8E2D18EDB79F0D5B7E8FBA1AEC07CEC8BF49EFEC953C7439C882179C08F59D66C2B198CCBE28557472EC21A,6.55,6.55,6.55,1
BDCC48DD7B18ED480CB57E5F67517FC01EBD306E0F637C471A905143093CE390825F5682595573AEF295A2A973A9989DEE993195F861F235F1D11674FE867B6C,5.94,5.94,5.94,1
BDCC4C4EA0B80365A1A6800DC9027C6BAB87D62EF716306D7AD33A526F310CD094B0F107D7604DF5F945C791164531BD30323978EB0E6FF22428610B27939792,5.04,5.04,5.04,1
BDCEC3A3228C011E0144D0576C954457AB2D46B36A0109ABBF42B839E1740E6EC180B8CB50C2A98FC9DF0039A1A3624851E4750750C09DBA3FA766C5569AD066,15.205,15.205,15.205,1
BDCF36BC5515ACF46678C8E7A36B1C90C520331786CB694B4454D4E5976492FC5E01E6EEEC58A1EE44C36519100D0DDE728597A91E97AEDBCFDB422823DCB251,3.83,3.83,3.83,1
BDD023A257ED9A7E7D342979DA2E59D82E0DF066D87BC4F9CA653BF7AE6EB3A528F1AD05ECDEDD23A3C522785087B2BC6DB23F8E5745A6AA16E7165E91509D57,11.464,11.464,11.464,1
BDD295EBC7748DDD00D1843B0701B8D1AD32742E870A32A0C3BEF3F78633A6BBC9CF4952F825ECA8A2EE4D7614E18E5B31DDE1FDDC5E3086CEBED1C2C4C8CAF6,4.06,4.06,4.06,1
BDD40FBD424947D1DC03EAC573DD4C0B59AA44F4C55BF577362B867782BB1EFA393E2783819D3F0ECD41B000204BF268EF5C0C29F60140A0F1C1A6F6902B6267,10.76,10.76,10.76,1
BDD71154093DB909B681AAF16AF7B8E42D98EFBDF98F66100DD6D3D0EDFB22F2E867BB84E35902E9593DECE9BF4E49ED54A46B86E6648972918CB6E586FF6D70,4.48,7.11,5.795,2
BDD838589AC1C3095CCE303B4D28B15AB9949C0F3C09DCD501C5ECD20686CE5E930AA9BBBC38D30D9683A5D3B2C336E4CDEC4F6FB88988E68635928F0E2FD994,10.996,11.854,11.425,2
BDDDFC7DD0581E809248E1C66B61478805BB29C086E50EC6B3AE808827FD919A49EC767DDA5E44201C3BBE8F05FF1CF1B87BE5D32A7CC3F61FFB775D22A6A8D4,15.59,15.59,15.59,1
BDE244E0B0A80BCB48DB8E8A048484E75DFB833C67EED82A21D5868537AAC8D08FB51602205831629E276CD77D548BA3477D7F1FF4B27148BF48D994DB6E7107,8.62,10.311,9.465499999999999,2
BDE2AEBA827CB7289945DD3F87DB214349DDB2BED26D8484D8CA81863E7CF2605471A682E58EB0CB084027C84F25232EEB471CD486A0571DE63138253CE862DE,6.116,6.116,6.116,1
BDE54252AB76E011CE79C7D8697B31BB4D4C4822BCF95712B2C9677C6F39D5E0CE078286D8A052E8D708F99EB5C311961016610084157A271E365A69401B80C2,5.395,5.395,5.395,1
BDE59157EE9F51E602AA23B9FD877D6F3F116B8E0F71B05D536914C84576D7BF7299FC30431B516BEA9269094C1B2969269E6100EE908DC20468DB31C186AB9A,12.22,12.22,12.22,1
BDEB7F524E39943E0E225EC119D6E3E2CCBF2983AAA0C226303BFE62532E268479D617CF2078A6AABE8A0AFF92A8C9B156B38F1C14F2758ACEDBBF6AC91AAC10,3.46,3.46,3.46,1
BDEC008AD5CB402042A1A97ADF5647640094C3954BFC31E1B299B906FE30C9C0B6F78D380BBA7C9CAE46D811AA2D8B25B4C080E2FAB980B54831BBEA467EE553,13.714,13.714,13.714,1
BDF071EC7D75238E40DA2AB2B9AA7E2426268DE97BA96723071FE938926C01822CE8E052A775FBB21DB4F3BDD87569773D8E0A8CE808AA6244C8C953CA9338D9,7.25,7.94,7.595000000000001,2
BDF36DB3792A5D402BDB56C75F874774957C889709D9CD461F2E0BD7C967881EF5AACCF6FA40DD6566803D0C9D717A6B6B2E978B2BFEE5D32CF11CACAA743C89,3.851,4.326,4.0885,2
BDF485C5922E6D34280A48942D2528F660F4E88E1B75FF9264567F3A46779118C493C8A25AD933331B4D82862AE1960F90B4360BBDC44929C9EBA8F13823ADC9,10.383,10.383,10.383,1
BDF8D28FB319F49D0C23C3A24B745810ABDF7F5AC752A3163AC9F4FC505739AB3BABEF36C69F00D9C91BF4BEC68C342CBB6D62EAFFACE91DA3A4B73815103DC6,11.75,11.75,11.75,1
BDFBD20F5D95FE865A914B80DDDE37E94E173D9E58604CAAEBAD002794EDFB22DB61FB9288F2983996D909EC86BE0E065CF8373ACC0E990C84155928FF5B2FE3,8.236,8.236,8.236,1
BDFBF1C04068BA2181D6BE059A7C39CBEA96A0C60652761B8023B79AB1910A019ACFD23C3E757C8F7EAE59687EC617CAE28B13393542CEDF24DA8412FF6EF7D9,7.253,7.253,7.253,1
BDFD3388C7EB1749768094BA22A5B9039B4CF3B7ED3824BC630A2500C26780A1D7F2A3E0799782D329F478B256848AECC9A0C6EC935B37B8C753D9DC76E61DD5,7.02,7.507,7.2635,2
BDFD5C52C29991382D1BA5A230FFF9F36830BA283766B428E924CF1573AA6DE721E12191E55A62BF48C552A218B3C4E21E72B89D3771130F5958455DAC2610C9,2.65,2.65,2.65,1
BE0387CEE142C409040E1A9C6FA8E1F0AEC879624A97DC7E02BFDAF70485439CECE9D9C0455F75010198E7F70D7758B4278455D53163557D3A7D64CD4FBA85F4,4.684,4.684,4.684,1
BE03DE8334CF664F71BA29D1CA50EF6C4D94A8534ABD0AC819E209462C7AD4CD968F9B7CAC6ABD71817CB4B750562BF868916D79899D8F952626F725C6E50852,8.04,13.147,10.263666666666666,3
BE05BD5D079965DE631EB3B600529590749ADC33FBBEA109CFEB2879F4E44BF9B3855EBAE31ACB7EE64FD7CC178CAF4FC02F568DA710224C6E529EC85C0E373C,10.13,12.041,11.0855,2
BE10CDA0C2844D68423252FD7D1C499DD90C843013BEF2A5BC76E86F7A9A8393A2C3235ACBBEABAFF1E9DBAAFB4782AB50FD1A35F0840320BA65362EE85BD6ED,1.963,1.963,1.963,1
BE11517F469351A6FA152F8AD70F9707812804B0112D18EABE5E8FCBAD806161E0B18946B51ABBB52D40E9F7871EF0A34676F1E39D0AD8821B97A6F0E31D56FF,7.81,7.81,7.81,1
BE13FBFCB0C3036DFC645555DF6605F606402857493097E03D71CBF8EF51F48040537EF13E9F0222BC70CCFD786988B41DDFE475A582137579EFECCA1639E6F5,4.06,6.465,5.262499999999999,2
BE150B7EEEEA890357E275EC6613301F9351C14646671A6A4ACCBA0F5CC6F34587E116F24FD3F7AB70D58B80E80AD78C8284DFE7325895A65E88724B763A28C4,0.0,5.031,3.1603333333333334,3
BE1805567CC942EE6808FA3BA314B5AAE701C18F53ABC4CC2366D5CC33DF3DF16EED56ACF01F69BF0D69EF0D0A1ACCB5964075F4FBFEAA308F1672013A40FBD5,6.47,6.47,6.47,1
BE1842B7A9E5343CB0B317431072ADE4859BA23B6A1DDA4A5D7B264A9165520B292D2287D6C3AD9D7D0DA0F1DDF77BB4B27F7B46F47DD1F67EC0D91BB3666EC3,12.25,12.25,12.25,1
BE18F829C84C247BC2855C81676F6B179526E7D6AC4D278089D1DF1110EF095EC0300C9F1568BD34FDFDABFA032B697F212ED87DD1C9D04453DC66056CF6BA10,5.918,5.918,5.918,1
BE1A7AC165EACC01951F41D249E4EF61201D4AC050CD97B2716EBD86F9D01B8EFEA468B15E0FF4A66A2CBB73635796F9A52A1C7C10D8A9A925277B7EC9DBBAA2,7.073,7.073,7.073,1
BE1AA3164E3A819D8468A3044C527021542B67DBC47122760C747851481EAE044579E385119045ABB143DC83A8A70CAD08BA4529DFFA81ED25CB88DE84016828,4.678,11.75,8.214,2
BE1ACB877D776271FD2035B45E926F1E2B4C41E5D1C04217CAF81E5F5DBE19545F3D8817ED680E8DF8A884C0457AF24A4FF8F9E764E0B2607E4A7F76F0A614FC,8.886,8.886,8.886,1
BE1E252E3F9BDFEEB86D105CFE6087A4D16CDAA39E4C0F83793D5BDFC4A5142FAAAB2ED82FB3E9E41206EE0647B7697CD088FE0C3BA4C79CCAE3B995B165D9F0,3.087,3.087,3.087,1
BE1EB76A1C55081E549CCA729B99B199F9805D1D48E8FB45752D40A79DFECB05F6C48DF4527FCE1CD8A95DEB333EA097DAD7B354CDF28AC51F9BC124D5EEF1EB,2.56,2.56,2.56,1
BE2174811C1343809F8C040E7376107354296B92AB622FDCA2D058274B20D035F918F37B853B3421380F30F3B29CBC7DCD3871A1D63A50FDFFA156E005C6E7BC,5.963,5.963,5.963,1
BE22B7C650FB751FC8697A5ABA88AC0D3A5AEE1A2ED48FA4D016F5A24E0DA8156F1AA0C4748E82FE8242811F7ED8A3A271B17AC84AC8136D15F1908F46258C47,4.6,4.6,4.6,1
BE299349A645EEE52DCB20627B26F34C19C68C51089591996995DF4B85A4247CE652B0B3C62244E6442C0E0A24947B58669FBBC08C51FE6B8D6E79BC937139A2,6.74,6.74,6.74,1
BE2A7CC558B906C449B30FAD9B3FF61F678D173DDFF00B9D815A9DFC94E1A52B2A9DF0E5D81389EE8942EC725AAB3F5F378DE8D58CFDD8D151D3A4907F7D3F3F,10.03,15.27,12.629,3
