IDHASH,MIN_CALIF_CEPRE,MAX_CALIF_CEPRE,PROM_CALIF_CEPRE,CANT_CEPRE
6DDB25C158FDBB8DAF05EF544CDA9FA3E96FF6C74E893E67847FACAB01ED0445DA0ACE1D0C88EE00B5099948629E43ADED781DA32F2DD9DAFD00043685D0EDF9,4.404,4.404,4.404,1
6DE06156AF409ADC96E54381C288FCDF88DF57B1799B0AB8F939589EFB7F3EDE7BE4D8D77AF3ABAB03E7DAA9F700B1088C0DE0BA8954DEC10F147BC23611FBE1,0.661,0.661,0.661,1
6DE528A3F988D64360773DF57ABCF7C5B070DEFEFD8AFF7B595B13F70D5D95A3A74167BE1F265A132784B1121E4BC1BB5D940AF1225F9F6BDF90E65F3DF9AB0A,15.143,15.143,15.143,1
6DE58C47D068C64DF97E11DAD5C0A50213FBBAEA8B470C64B7152A593BB52BAE7B8BBE611C88E65A85BBEB802ED37D7D6B17015C6DFC5994AEAD1B26F767797E,11.281,11.281,11.281,1
6DE6E1082CC0F7FDA2868C0E4090E247668536DD335F1C90EFB278FCD3C290A115CA75E57E936F7317973E144A49A52CF57422BA175A3C57B494B6D9ACEAC1C3,9.384,9.384,9.384,1
6DE72C467674A1AF8FA84125E04E5DB8C360AAD2F97555C109AF7C7BB3E4AACE7FCF909C2C31AED58F097A4BC3C327F69EFBEC8BB99C88CDB803A539A4B14751,6.941,6.941,6.941,1
6DE89F2DE58CB5B3BEAC49107C9F7DAF94193F97A24B0C2BAE2397779D7BA67AA839D5169E6D67E61A1F9DEA0124D105583079E3960B1565816000C6222A38F0,0.601,0.601,0.601,1
6DEA3105EA9BF024847B49C79751F606226C105FC68B621A51CDC2405BBDBCDA8CFB4443945E25871B51A0D39E26E94867979B8869E3BB631C6132A196FC6946,0.438,0.438,0.438,1
6DEA61A6A9FF686747B85D4357476FF1368D5F37A58254192685855ACCA2D1AC53AB829D7CA6B533D85DAF964E69A79FE6D458031DB8A0773FB819FB331F281B,10.072,10.072,10.072,1
6DEA7D43164E7C2553D6515D9F180E77E87A1BCA915104EC181536906116B7E0B9BC9228A386131BE9255296286F74A12F846DA3D8BBDD42BF3E1479BBF4BB67,8.552,8.552,8.552,1
6DF723B387DAE99BED749BBD5D7A933B5FE9AFD1ED146B36F4979353DA207F515EAB3374BB0EBE7FFED330CFE80D8D40A96E168ED01C1E8562A8D29818EBD552,2.716,2.716,2.716,1
6DFF3038142D58C204B1F291403D61574AACD4D42EB84300B2C74F9823EF86B7AF41F9E8D138D3B663464E6F9BCD5A4C68149F608A7A667BDD172D396E1C9F8B,11.534,13.571,12.5525,2
6E014782B6F9BFF17247CC52714FCD9724893DAA26A4B001FB8E223F38AB782832E65744FABEDE58D35842A1A489003E4CCA0590B9469AD55FABBEB88C397FDA,9.143,10.567,9.855,2
6E024B1AFCCB26D3598A063DA8021CF2B2A9935606C23A7186E83170161644756E6C8443CA54A33BE7F5E0C408894FEDBE21E7CF346D74694ADA9E2BA309AB18,0.0,3.815,1.9075,2
6E04788998E7914A8FA62CDD76FED6814174015C43FA559C88848C84373EABBC5CCF8655FCE36225F3B8D07886431C857726C82090B538E35855DD4AF6612394,5.763,5.763,5.763,1
6E05A80EF47C3CD41F17A228E3C8170FCB66D8CB8CBB3F7CC6B8D1C06D33A6BA270BD2E8F61773EB7FB6AAF33F2BEBD2AA183C291D029124A6EDC0A61604CE3A,6.121,7.674,6.897500000000001,2
6E07D91E028E2633224962E0F139E661F718FD14A622AFDA11C818B5DDB3EE5954FFA1EE85CF1DD32D19DB473F971CCF153E1A30F68ACAB12D5F9AB16B567B9C,10.292,11.092,10.692,2
6E0F4C618704684D1F215B1BA058480F3D0703222BC54B1ED65334B5958E60F9D36F01AE3284D997B8131857733DC72EDB6B333048C81BD173BA94974E06EC38,2.718,2.718,2.718,1
6E0F59B84EF093B69FDFE4FAC822E742F9D2EA31A9051D29664B498AEB53C2136BADE80B31745E8AC9480D6B3D3ED7D92980576456CA8255C230AA4EB3E04583,15.309,15.309,15.309,1
6E134412C86C2BE8D01024662738629EFA82ACD414549FFF27BF17EBCA5F01A6F9D6517851978FFBFC61CC7C84D61F1135F8250B6D5A43077DC2BEAA9BACA606,0.682,0.682,0.682,1
6E14A0A8E84B0AC98A7B37EC3028E2F39E8A638641811AB6D8C5BFC54EC0440A1F6A27161769CEC0B05460A7277626C1A23AE29D209A57ADDD5574798B36E6D9,4.645,4.645,4.645,1
6E153D6F931E8289594E4C69BBE1236FC8ABCAF383F3D4AB966B0CC06C8FFC4CAED7976D128B6F90A958AD6B30322F4C1F954AC2EC0DFA631D47F346B98BF101,8.07,12.937,11.000166666666667,6
6E15C7E466195DF108E34A90AA0FF1FDBC216BB5DEF04FBD4CB76A87E0606EAFDD127CDAD3D7BA735B2DF51EBBDE9E11B23A5BD7EE4952071AD63C2797019FCB,10.287,12.185,11.416000000000002,3
6E162A2376AFEB91B87363C9E758D99322441EC6BCA13403A8D4C82AEDDB257D43882C9D7B7941FC86BB5F47D5F26627921390103A71BFFF4F8A0B707526D4F8,1.314,1.314,1.314,1
6E1AEBCB1890D4A723F8375ADBDCB792F2910FFA98BD209235BED82312CC4A2C7063476AFFE1C217D1A6F58286B0EBEA937BB302434709FC6D50DCE62AF6C12E,6.447,6.447,6.447,1
6E20AD79E0AB44871753E8902E73E541B5C9A42AFC9D2DABA0B10A890AFFEE098BEA2A1FE301FF9FBF86D32E65BD72306D81872D387DAA865201A8DEDC45612E,2.371,2.371,2.371,1
6E22B11F75E1944C2F32989C8803B882C3CAFB6EDB441AC8AB3EE550479696D9168B770D23F08671A353A8120CE3F8CE85DB9EE85A27B3CBD06B1CDB0ADC2E98,5.068,10.757,7.9125,2
6E269F6949CE71BC86442733BD7003A7E2C874071FAFBE0F4E441101707A0DB1B4A9761EDA996174B3502C76B26ED244F35A13706F3D8327EFAFE53D6BB9A0F6,8.791,8.791,8.791,1
6E26CA3C79751C00482D7DA8DA7FD709B52BD1A629210C01E0AD20836556004EA70E9710B109C563374CB5DF647427EEB647A58D5E3B67746998202DA4BD673E,0.0,0.0,0.0,2
6E2A86E0A4339BD4E3C72E2AE72F865404B9DC8CE9924A0F173C9DF710DD9F7272EA6FFF628FA0AA13C3AB1FF2C9C0FFE54E64275638B0E86D368DE3B656FDF3,14.596,14.596,14.596,1
6E2C6591D272301A21759F854DCB9EF16AF6B32B6155CAD6B482CF86692B15BCE3991FB657C742D07315D13F51DAA60D5A8CA52751A27930B4545A468A758FC7,2.331,4.054,3.1925,2
6E3189B0F2BE8F32A3D5B08C38818FE78FB599E08111AF8C3ECE5A381454CE6034D9940105BABCC1E0A52C16E437597662215BABB8F4DDC9DF788E20167C56FB,11.763,11.763,11.763,1
6E33C2F9BE4B0D567AE6789AD85CCB2BC958684894431FA07BEFB9F21B735BEE47688A835E7338E2728ECE4DE0006D1B8D582C15B2513D4FFD74EA2CAEDA9CFA,10.797,10.797,10.797,1
6E3DD74833928290E90D5F072B6E2012742403449F6FA7FB0880582B69A950E21655DD8F96F3D52F15ABB28AD6AEB4AD2F8A361C2BD4A7396E3B7AFD8D685AC1,4.947,4.947,4.947,1
6E3FCE6E9A28B6A5CA3E6CCC2D86FE3421A4E83709A0C0C0F0BA6692A5EE2FB518EBDC46E0E8F4D1604A8805CCF8665755A3622AADD49FEAAD6C16B03C36B6EE,8.928,12.018,10.888,3
6E3FD9F33D45E470084B579D87F73BD0915AAB8515DC10BEDA74F0EC3EC592827CA6B8DA04AC53522287FA11167E0C59C3B538869DAC9DCDD383EFD45877320C,0.593,0.593,0.593,1
6E402D7680183148DA7314ED9B82E6BD7CB31BAEA72357289E61308E1B5C472CB88B2489C304AC1E596BE1861A833781C82BF4B8D3A5E58430DB581126CC9CAF,4.239,8.493,5.9396,5
6E46BBF6FB4519A6F156465DD8EC11EFD98EC27BA0967519C36A58748C2AE57EE6CB940463227519F287F908C11BE3EB35AAD2E47EAAEE28AA6F185F86574C38,5.754,5.754,5.754,1
6E4D01D85B63A2C57277BABCB0CCD26526AEAA7BF802C739636B9D74262277932C6D96589AB308B660A947B075E83E27B6851853A8585C04834CDBFB634ABA41,8.725,11.897,10.311,2
6E50677E4A24FAF94022855F8FBAE9EBC1069F7DBA18C147F889F80D5E3713075FBD37D8E0A8B492FAB19A6ABDC6BD1BD2CDAA8B2A835FE49D2C3D4E8180D197,1.869,1.869,1.869,1
6E50B01D98EF888232AA73920E1DE69D77F18CD53F32B1299F82202FEFE87B02D0D4AF64A8AEAAE04634BF8F8936292F85F65406F59A35BB724D76FB7B4D90D6,7.905,7.905,7.905,1
6E522A6EDDEB2A4CFDF5BAF2FB9270DCAB77BC26DE036BD404CF874F13B05BB979391A48D8C78E7BB1371A73D9211FC2DF35AD553CF79CDAE2BB793DD07F0BAB,3.697,3.697,3.697,1
6E53ADD7BF4D95201E8FF96B15DB09BC3A7AD1F1BE77D2CB04B44585BFBDA1E7006AB10E6A8B6040C79E46570C6CB4A8457030E8C055BBF8EABE2579771D2BE4,10.038,12.454,11.57,3
6E54712B1BAC99A6C5D9E21CD524B39887D30BC432FAA12B5E97F15CFA538CE64EA140F251A2BD0A0B4A8512B96FCCB3D895F0BE4936F1FD6C43E634C2BFC896,14.536,14.536,14.536,1
6E547A0C2F2A6028D3E3D2F9CD74E9D80EFDCBDD7A8005BBE4D4EE10D2BA42B450112752011954D7F2B6A28A93E086CEEA40F4F596AAC78EF58D96174FEC09D3,2.947,2.947,2.947,1
6E559D52C320CAAD5AAA6BC365D0165D43324F0573CF66E7D2942DD2775F1D69FA97746E736AD998081F16C1EF45BB4A2621EE1F93CBF841EB2CE6F89C745A07,3.3,3.3,3.3,1
6E56B9A8579EFF47F130A478191763A67D353DEB48876205E72003DAD6FD998F3C97F046319BA70E20BB804DA8625BDF16EACE64231C00231AF5E9792558E011,9.459,9.459,9.459,1
6E56C23C41F0EBE61BBDDB2A0613C17E7836AD006263BAC492F9912E5B338F9642D6135737741F7D9B6F8DC2C9DF7816A22DAF4FEF4CECBDA4F3F9360632C82D,6.328,13.155,9.7415,2
6E56FB68FD275D17DA6B2F42CE33F31FACFCE6886CB025AA4A965B91C4315A7996DF607C37D6B84213EB317AD7EBBB92DEAC217C32207D674F2616D4BC64128E,1.981,4.252,3.1165,2
6E58EB8AF9A885B0F9F835FAC4BF8ED218B1D5BF01C7B9B314D3BEB6E2726398569768D996C9C2BBB228AF4FB61EE22CF29D1C62C31EEFB0180EC4684B88861F,2.327,2.327,2.327,1
6E65698623AC22134DBFA74E474FC88219163CB59162528CE0A85292125F379B8DF0088C849E8C07901867F1814D7D6E6E8D3654EBB32F679B7A03E64F2DF1C6,1.377,8.006,4.6915000000000004,2
6E67EE9F9622590718DC1B41C50D6C24E0E4CEC5C7EB7A78A8ED6E501B789E50EA1F342F68775CC33D921A257D9E0C53D2F2E6ACC1F6CE59626A419EAF3CF6EC,9.528,9.528,9.528,1
6E6B6FA768DBA31ECA3FA3555D8EA3511B5310347F472ABE1CB2A085338822F1FD6C2F7540827AB2E0625192174598BB41B16FA87D869DBB63A3D6687546E034,0.604,0.604,0.604,1
6E6B9F3409193A896DCDF1FAF25F18A686EC82C93F3905D19B8A62ABF305538F1E10369488917000F542CE64C200C1293A60A3B515FD7FA2BCEA4F7F2163DDF6,13.442,13.442,13.442,1
6E706581FE2F6C77BF65DF9BF4E070B8F3318C85BDFC2F7EF2C7996A085BEF67E0F7CDCAF61345755E92AA5085EFD951188393E54118F23829E9621632F142AB,6.357,10.57,8.4635,2
6E739A9C218CDD47A8E81DBA5159A2999E664C544384763C129D33EB7CF685FD819DD6706B6BC46F7FB19DF10EFE28F5198E4BB160BBB154A38F674BD3769287,10.036,15.575,12.805499999999999,2
6E73B4CC238DA7294AE3EE31D5B0F9B00CF3AE40647A11C6C8F70160F6062A611241B8CFBD52A77CF57FBB10925723E54041A843A64F31991EF23063F9663899,5.023,14.6,10.614857142857144,7
6E73FECC58550AC1828E51C9D9AB18DF79F641B150A0E33DCB0B11FC7AE2DA4B747B511818C5DC35A03AD3CD155BD7DCFC4833A9A1F7CEEFEED0A19614FF6F2C,0.891,12.832,7.2587142857142855,7
6E76EA4F5144040375CBA7FA98E1733507A0E64CF1EF65C3355529680372C2A0D334CAB8AE51FF8B8CFCF489150C68BF304BBC8D54FC0C6BE6AD3C9FC702F3EA,0.404,0.404,0.404,1
6E7BA2C3786BDCBD27E8C32DF67E26298E1B700AC545F890E29C11DD96EEA6B2139FE0E3FA288D38B2CB783F3B78635BCAB9F2581AE2CAA500410A50877FC2F3,14.2,14.278,14.239,2
6E7EFD97CA0CB8AF6C16058B5428849FA4EE4C7805BCEC18DF81AB526FA9C6923D5BB6C707FD2562FA1CF1A6C8E1CC346DCEA23838CD541493E7E4E058CB6ED0,6.824,6.824,6.824,1
6E88089393A4A3C278FC9C478D8769C6DFC4E01420A4D8CAEF12D75CFF5FC105C5B6458CAD950D99EE58A709375A7A4AD76BB2E382433110E855D5835E9B5FCB,5.983,5.983,5.983,1
6E88A04F937CC5A3ACF03D8971B38D95D17219E91594FB56B967CB5345B83F924C7904460C271386BA1365CCAD785C9CA55DBA99D707170C70A7E39CD28E3E50,8.34,8.34,8.34,1
6E909547CD3C7D7E9FD41E740E327B0A4653C8949AC9A9375F0AC7EB3BB376EA22F5E5F89D0AB7E3AE16DA87C2A56B1E155AB97DA451C742A9297BD8E7D6BA38,0.496,3.169,1.8325,2
6E9154E908A4F6F9714439DE31FC1C4090671F352F7FE5E4FA53BCA98B3CF93DDF32EAD121024DA7EC04E5CA98B55225F16C2267F6DA63A697E259C24CF099DD,3.525,13.071,9.126,3
6E91AF9681EF5579B4A304226D122A8D8862C1E03E5622C2BC4CA8417892A7C9EBC44B52BB9BC42FCF4F8EBB789F05AD84E84AF7D1B05F8FBBFE830E9A888EE0,0.542,0.542,0.542,1
6E94A05B6A490911BCDD3F45761DD2B639C79FD7DDE0204129544B57445C70EF5F5D7BFFAE142483C2A373C591409C7F46759747B3A32D6DBF67088BD1B7026E,6.134,6.134,6.134,1
6E98EE56D59C3941E09C76EA5E57F80EBC021FD51A5CF979421AAD6F65755A9925204C885BBB34B4306645768E8A0EB93FA0D08C9B9F30E63EFEA72BAE440FDE,2.637,2.637,2.637,1
6E9AAE9AC0FA5885DAEADB94340DB7E84F4AC0112BA0B3044E75F149E270615A1B421E22E9D464CAF139165C08279D99E74D7D12CB49E63C56A32C3323B7F827,0.647,0.647,0.647,1
6E9F21239A01B279745BDFBAF6E684B1495DE7150BCA9AA55AC75E0CCACF958AFF928A89A8BEFC87EE86546CEA12BFD3620511EE873296732B1853F3319EE9FC,0.337,8.981,4.659,2
6EAB22B9DBEDCE29ED88754C152DB91DCBEB31F58A31329B8174EDF3D2DFA2F87D0D64CB66B0210073F60F05D57489E4308A9594B6394C71401AB9D3B2240014,0.0,7.13,3.565,2
6EACAD1A763D44FD1D2DBBB6D6E37D38393EB2B6C6F84D849B5F1C9E5EBE88F59715809E31EAF8C999B5A4682AD1340FF8E2786581EA67D744D4728D3DD46C0C,9.56,9.56,9.56,1
6EAD97B7BA655886BB01310A43F9CF5408E92AD03C1BCF77B11FF1FA5D4729BC205506C2DF87E4CF86FD7BBFD26C2B406C0B0EC94D344AA919D5C63445411055,2.024,2.024,2.024,1
6EADA6D06BB900B0C25817111C61C0328BCBA1880C0B62047972A974B067238C8CA3FEE61F24EF2B6DBDC33565EDD51B62C5EA70040F518BFA403012B261E9A4,0.74,0.74,0.74,1
6EAEDC8874B9FEA212BE5C7EEFB61757FBC5BFAAFF4D6405A37AAE8138D146CD88CA816C4F8285F747200829256F52A254EDE955299837D8FD3FA78C4F28B0A0,3.102,3.102,3.102,1
6EAF2D52F4237DFE875FD7EEBF589A010D49EC39BFD49501391E3EEC6B3AF1B5DAF81824492163449289ADE7CAFE36991255CFFA5B72785B83B6DB7696E8EDB9,0.0,0.0,0.0,1
6EB827D2CDD1537E24A464066E36FF58470AF4E9081AD66ACA9C7F8C1799B3822B99E058AD25AF0578CDD3360734EBAED6B087149F31F1A10D5C3EABADD712B5,11.788,11.788,11.788,1
6EBB1BB738EAE81DA3479630E3D3E233E740D7109741B978B8CEFA134E43A30BBAC5E98E7BD6218485746F3E264B354CA2D9247A65B77F39D751C343E15E7672,10.182,10.182,10.182,1
6EC1BC18CE84B0A634F090A6040F032181A793A564E45DB76F80D8C95BFF17A28E5BFDA08DCF58CA76019606F7FC78AB0B9353D7FE91366B978F8614A677E997,14.453,14.453,14.453,1
6EC414292692D34F57E8C764853A88A8971CC4A0DAE63BA77B1790E9ED9BD07537759719F6D1A88E68492AF2BC205841183E9A270AB208BFAD261B22D5ED65BF,3.198,3.198,3.198,1
6ECC4049A8C9CAB67ECECA4C4AA3061D45ADD3A8699CF21065898F77C9C50E6EBD4B953C17F4B6C1E77A90FF4C1CEE641FE502B14C124F58BB2A6505E15C4A5D,2.902,11.338,8.493666666666666,3
6ECFD89F1B8C7E82101148571CF87B599E500FD249333356A3DE4FDB2F3192F7CC34F831FA59A923BA5058E5D5B3740075CD52065ABD2A1F2E7C4B22549353A9,6.975,6.975,6.975,1
6ED224B0A802B518EAE1E78D4BFEF65E97543C94FC917F976D8F93845C94A9934A71BF05CE1AEC512EEF69BDC1BF45383BE655B8DB535F9FB71F00F6A7014BE4,2.362,2.362,2.362,1
6ED9885BBB0ECB593C14695D16A0BF51F7A71009DF5708DC8BF7332CD03FE08CE8FC47EA5C1A08BB8DAC51852E958D122FEB2EF2FF9C7954A16A525FD9AA2752,0.0,0.0,0.0,1
6EDB550AA25F9E9D67BC1C6FB4EB4193F9BD5F0CC12CD2714B15FCE294CE33F6FC5BA7B40B16D8E8027540BE7B3AEDB86E6DD372A09729574F98FC977AD1580B,4.986,4.986,4.986,1
6EDCF2CCF8B795B485DCEE87FB73F453CD3B84AC4E2AB2DA8F3424EB60A7A00AEE4F4B3BC20B29D4E9AC6B08E86689EE1967A8C76A86C3B1D5A52C1593BBD635,6.541,6.541,6.541,1
6EDE71E939EE18481779C8F94C302EC8270CC8BCD6F4866535C4EBF87D809A52F0C40FA3384B78BE78B408BDEB10A7B3911076FF42BFE75C191A833FB119D5B9,11.748,13.382,12.565,2
6EE207CBC24714E7201EB29B049B2C16BB25B1A517F33F2EB411AAF0106F3C328BC179F9D6FEC3DA30A33AE651BFB85377649FE9EA5D8C57F542AABF87E6FFD5,0.0,5.31,2.655,2
6EE798833418C0DCA5E58D914FDA15975F59B5277CF76B4E3F1160F032D710CB64491D9E93749B1DF69DDFCCAC93A99DAE61F4A2576E6094B667B494836B5315,1.087,6.76,3.903333333333333,3
6EEB7D5CFCC02181129FB2DA58FE77D2FCFC75C3CF0418B43308474898CBA5DB9A5373FAA4F578693D7D6E513492733C3629867503D6AD195258DE5B2D065160,0.902,0.902,0.902,1
6EEBE1A7C3206AAFF1D21BF96C1D65F9A9ACEC0D576B3791C83A8B62E0C7619BCFE172E4D1E5C2C00FF42B4131B3EA499E481E0172EC148996E27370205DEAAC,1.586,1.586,1.586,1
6EEF34966EF71BBBCD4FBE435F3CC171A17B5ADA15E19D7AD21FFEF7863D5A420D2BC3523A5B99CAC9AE800CE892738A6BC522470409BC32BDB746C95CCDD0D2,9.444,9.444,9.444,1
6EF156FDA28A410EF3A310BC1FB491A701CA08C348A9968D0BE987B26E45473AA1A812B02A4EBB31389C74034894A40A4E0ED1BF7CB0F654F26215A025C4CCC4,11.385,13.978,12.6815,2
6EF160E4AD1EC42DEFFB47AECFDBA9B3E1DB2738B2E9AA4FB8105293127734AB53E92C948B9A0F0983D6952CC2742C6DE54EF20C4C84FE74B611DB0B2AF23DD8,4.342,6.268,5.305,2
6EF8385E86D52D0260F13296FDFDBD345EA40241725D0EF07AF94DDB39E5B45CC294E9AC601DE52654A895DC6A695C45F84C62F1F52A54B2A7E174F71C826B92,1.738,4.305,3.0214999999999996,2
6EFB9939DD19292CB5794DBB997747A5C246BB326913AC5C4F6AE186507AB3368AED79340FED07D0F6365C3B704575AFD11D06101FE619BA381A91F2B2493FAB,0.653,0.653,0.653,1
6F08CC8E5F4A56BB2C18FB854EFB787E4D823D7E2DFC66E4A3F33C3CDD5C4DE8750EE91AFD271EF2EB8E39F335E9BB830006074C24549873887AA48AAC3060E0,1.309,1.309,1.309,1
6F08ECA423F3DDFF0455F8DC836A95BEE37295B68FBEB140997AAA1E17A8D12E9943B188BE9C896BB7D70221E721A871A356F81D5B17039FD9255342C4BCE828,3.274,3.274,3.274,1
6F0E2399809DADC05D0BA2F76635B80D2C7D5AE83CC6294EC93274F29D5088666088969A3617ABB5AD1FEB59D7FE8AAE9D3CAB7F0D894CC38C554FD5391000F6,13.393,13.393,13.393,1
6F14886DB3B5B0F6DFA0E303C44A32B9B5CE236521C16997B7D704D8E50FE32D527E6C3759061D12242A049B6E44E5FF8030833BCDFD867CBE4A9A970201D79A,0.0,0.0,0.0,1
6F14C26975C6DD4AF62C5B91796A68814C533E4ECC2858BA7EF99BD4C2D0E42F5820518ECBD82CF977E63A59C45F448EB400FC381D4BF91D77F6BC8B4E5E85FD,4.014,4.014,4.014,1
6F1649E6DAFBA48EFE2411F83C5FC161C01200EDB307B63E5A1077A7926EE9D9F79E056535F2390A4A0B7FD792D3D88D79F947341858B93D4244BFBD1CC3CDBB,4.125,4.125,4.125,1
6F199C1225A8B10CE853DFBBA2C42AF2B4EC9DF81E1CF27AB93423471E51C56E6D4C3F99C48643A66A75360C381986710C298336D15A881CD56BE7EE574A43E7,5.645,5.645,5.645,1
6F1C03A29D0C1E46EDD19F7BACAC7F03BE31334C8F4F04D6FC8ED81F233D9259499BB8E645A08162076880D74FB6641B3E6A8C1EDAE19907D45041CF7AD2B6E2,3.823,5.033,4.428,2
6F21FCF5877720C2502BEC2490FAB9D297998CBFE6A197C8A173D3CAEDCBDF81E3555FCD35F223B58E287E5645614E4A918A87C6A2B290E5D4CAED6E1B0BC978,0.0,5.649,3.2419999999999995,3
6F223FC60F0946B1FEB5A04E8E70FDF1541213DFC5706A8D746ECA6DBEA456CB96B5B0E1C6A29A1DC90380325A65244ADEEDE4BF16FEC79E3F6D206DEE07A831,11.78,11.78,11.78,1
6F23364BC329600384BB9B2E7B0890D2B5D98CC5C571EC3F0E795BE664F564CFB9372FCA21D940E99E361EBB125ADDF2148A82B9BD7D7ABC1C41654E852BB343,7.944,16.54,12.889666666666665,3
6F23F1A12E9833C6D6AF4F055EA25FB792B3324AE272461668C3BAD40BB1883FFAFF34350A6FE1BF9C5DF2D873898B2EADF3914F3E9FBF993D779709B03F81BB,1.177,11.38,6.2785,2
6F28A2FE9B7D9A51F372EDAC6390DD017B519F72A2223D7D1844531BA1BC309B65DFF5522973C89B4C20B02B9828AB80C1CA2CEAA9FF2E6130A95FF1D7873E2A,10.345,12.681,11.777249999999999,4
6F28D3C3339DB97A87256C40950E67AD8B26A977E2B06F5F866CA2E64E14EB3EED3334C7695916B964761DA2DA517EE5189475FA56F510098EA185DA0861F7AF,1.772,1.772,1.772,1
6F2D297A79BB7EC3E3F40A1D6A01A53AF6684177E7BA2F35286900B41A8611F53EE0B2B7036A5A9B0B73A63E5371D11F2E425C90A42041B21168AF3DCDF2BCDC,13.059,13.059,13.059,1
6F2FF2CE2D60BCC34BC027D58274EE6665A217D9D8D48BBE3C7B2A25E50789B055689407955381D069FC12739680C8873851935F879783A52BD34F3FD59F73C5,16.194,16.194,16.194,1
6F36EC5E643C458ED36B4F5076D0B192E0448C1CD13901B0516F52E2FF4A7F15C036913AD4B947C34833638ACDED5E335B3C44B5E76CB256A6306CFF07AEFF7C,1.428,1.428,1.428,1
6F3D7D3F7D2C7FB552776A027BCE558F0206D97437D924A4298DA3B9CBAD43A3E7BB1DC63395960514FE3A99A5043D82AA6BFAD8E5B7F3DC213B9A5152DA53E9,9.378,9.378,9.378,1
6F3F39D867915C06D09B467167465E2BDBB8F15FEA8B801F7E25F4E441E3C6610C4C99656A2089307CF2AE66199BE89FAC46B74346AF221AB8CF92372A369309,0.578,0.578,0.578,1
6F41C34CA4966392A01394B70A28FC9F0B43410A9FF6051B7A3F141FF234EA4C5C6FA673FBD0EDDE17EE453C4C4204BD6BC673BDDA748E8261DF3E4291DA15C9,3.023,3.023,3.023,1
6F437841360FCE86FB2CEA93AC88FC829E18EDAE03E8DA913E0E6936D9B9A3C8D4830A3FAB99558918D9415180AFEDE2BFFA9E3091D496CB7DAC467BA626CF4E,8.694,8.694,8.694,1
6F4B389859AB8C83312AC8EF87A65B715945B0CE488ABDC8918222ECE30FDCC28712DAB0FAD25045C4CC8B80E992165DD18AE593764B5A14D80B812207AF3DB0,12.381,12.381,12.381,1
6F4C169FD221504E2EF45ADAF129D66A0A931C220560F38893A8B7E4D7D799FC4BEA1962449277D2F99DE29A9AFF1DC4B29F2B6E23A3197292E6C0DE832EB42F,3.419,3.419,3.419,1
6F4DE30F417A57D3CC23DCF5C44679E848133680D1F17F45ED1F985C95C9B604DB9B6E5C7540515766C560F253E76924FF078428BE5C22D2B9F8478BC065F93C,1.61,1.61,1.61,1
6F5812646F2CE15DC634232770F70B17C1F2D81BFE1ECB1A33A29C6301644D5DFE541CA6414E1409A7BBF039C0066822DA658550D608981B2B31F1CE5B588AFD,6.368,6.368,6.368,1
6F5DDAD257084DABFEAE9BE407B1B84E63E875B212217294510CF20D74915132B451E410EEE4EBB9A7B7F65B4FE2B2BB47C460C9545E559AA334874A4835A2D4,10.816,11.004,10.91,2
6F618FFB0BAA215E3746E35556C037C25D952D903B5804E551CAACFAA9131F28A7C41AC27A689C8BDE2339D2FB0C4E8FC514C9FFEE1842577D469DB9CC1290FF,0.304,0.304,0.304,1
6F63EBB59DE56494E50B8D1AD8B5820B1DCE23DBA9766DDAB284FE27AAA1BC1430168AE09F94AE2F1F975C11840DA8764262BCB462638F26D253A4289BDC4B11,0.812,4.846,2.3640000000000003,3
6F661C609D27F163EB3E4445AAD488058C5C584A2955F20038B706303DBF72FD433202ECC1C61036FF73EDEF1E46FE43D5CDC9D31D381FFD7FD5835E0CD3FFE8,9.631,14.949,12.295666666666667,3
6F68665368F694DD900FBEF72C7350F18BF91B58951A6CEDFCD76BA157090414F92771635A51DD98B0DF977AEA2ED8831B585BB77B08E9495C363AB9984D79CA,12.614,12.614,12.614,1
6F686B6629F31CE3815D02AADDBEBAC61EE88D21553C4F417FBBFBBAE8D2E318270493154C85C7BC3E9A7A1A8E24D79A62E6178C501873460002F1BDB73DB847,10.964,10.964,10.964,1
6F69E86D78A53E03EDD0FB55071762CD3FA829AEBB924717E67B34E807795FBA6E039B136357FAD755233DEF10FBF99EC00E9B0F00F034CB26B7FA4C35E4DD51,5.419,6.692,6.0555,2
6F69F78ED9AE6D3BA7621300DA451BB7F1AAAA96D6566F6F2E7010F854155B8FA24F315BECF9886DA296D735FC0EBEE692D8E4A27AEA23776B9750452FFB6D16,5.224,5.224,5.224,1
6F6DBF85748A4B920A4DBD07725F55952BDFCDA39C6F3C48D93AD1597646690B8BA98B3F600E1664BCA02A904D8443A851146D8BA76F91C48CD7B14D05FC05A3,4.62,9.199,6.69525,4
6F6FA9C92F5132A8705E9AAFD6498B09F2B0FFB1D170169A10E3FC414C2C363B33454AF34073010003F7B211CBCF9AF4B27171B7DB735038CA37C55E24DB92FA,12.353,12.353,12.353,1
6F790BF97CEAE08936D7877A1FAFADA9F61C73239A844EF27926D549C83983EDCCF20397EC19D08CE12D9740C919C9ED6DAC47520205305B9B9C953712B2EA40,0.348,3.307,1.8275,2
6F7ADC290068F9461F2C0B002C988B602553AA5607992ECCC760B59F3B25E9E74054FD62A2A8938A5CBD444C69F16DDCC53486791E34C5121D484ADFC072D0AD,11.014,12.787,11.900500000000001,2
